year,week,district,avg_temp,humidity,precipitation,wind_speed
2025,7,Kurunegala,24.33,70.2,0,15.7
2025,7,Mannar,26.94,79.16,0,22.4
2025,7,Matale,20.09,65.63,0.1,17.46
2025,7,Matara,27.14,52.16,0.3,16.86
2025,7,Monaragala,22.83,70.99,0.4,14.99
2025,7,Mullaitivu,26.51,75.2,0.9,17.17
2025,7,Nuwara Eliya,17.4,64.29,0,18.67
2025,7,Polonnaruwa,26.63,63.71,0.25,11.66
2025,7,Puttalam,26.77,63.34,0.1,18.81
2025,7,Ratnapura,27,75.4,3.3,12.93
2025,7,Trincomalee,26.54,75.19,2.4,15.96
2025,7,Vavuniya,26.67,66.23,0.2,12.19
2025,8,Ampara,27.8,73.27,0.8,14.8
2025,8,Anuradhapura,27.44,65.44,0,13.07
2025,8,Badulla,19.19,70.07,0.5,15.73
2025,8,Batticaloa,27.7,73.26,2.2,17.64
2025,8,Colombo,28.33,68.5,0,13.57
2025,8,Galle,28.13,75.83,8.99,14.19
2025,8,Gampaha,27.89,75.66,0,13.79
2025,8,Hambantota,27.63,44.97,0.5,21.29
2025,8,Jaffna,28.33,68.5,0,13.57
2025,8,Kalmunai,27.86,72.89,0.6,16.57
2025,8,Kalutara,28.31,72.96,0.61,14
2025,8,Kandy,20.7,69.41,0.2,14.66
2025,8,Kegalle,25.59,72.97,0,13.5
2025,8,Kilinochchi,27,79.13,0,15.64
2025,8,Kurunegala,24.64,72.76,0,15.69
2025,8,Mannar,27.76,78.76,0,23.87
2025,8,Matale,20.26,66.7,0.1,17.57
2025,8,Matara,27.76,51.31,7.32,17.2
2025,8,Monaragala,23.16,72.04,0.7,14.5
2025,8,Mullaitivu,27.31,72.67,0,18.04
2025,8,Nuwara Eliya,16.94,66.34,0,18.06
2025,8,Polonnaruwa,27.43,66.49,0.1,11.47
2025,8,Puttalam,27.79,65.27,0,20.31
2025,8,Ratnapura,27.23,75.26,3.92,12.79
2025,8,Trincomalee,27.43,72.39,0.7,16.5
2025,8,Vavuniya,27.41,68.99,0,12.91
2025,9,Ampara,27.31,85.27,112.38,16.17
2025,9,Anuradhapura,26.76,74.14,21.95,14.47
2025,9,Badulla,19.86,94.31,21.8,19.71
2025,9,Batticaloa,27.11,86.23,246.5,22.33
2025,9,Colombo,27.54,76.19,46.28,13.36
2025,9,Galle,26.76,87.74,95.9,14.87
2025,9,Gampaha,27.53,82.03,28.49,16.03
2025,9,Hambantota,26.47,46.43,17.16,21.07
2025,9,Jaffna,27.54,76.19,46.28,13.36
2025,9,Kalmunai,27.49,84.49,175.88,18.81
2025,9,Kalutara,27.47,80.71,30.36,13.76
2025,9,Kandy,20.96,92.97,64.36,18.04
2025,9,Kegalle,25.43,85.43,43.06,15.66
2025,9,Kilinochchi,27.34,89.31,32.06,21.49
2025,9,Kurunegala,24.67,87.23,47.41,21.07
2025,9,Mannar,27.71,86.23,54.33,25.3
2025,9,Matale,20.7,92.39,57.09,22.33
2025,9,Matara,26.74,52.14,92.32,16.2
2025,9,Monaragala,23.44,88.89,60.92,19.67
2025,9,Mullaitivu,26.89,88.07,138.8,27.26
2025,9,Nuwara Eliya,18.11,95.89,28.22,22.74
2025,9,Polonnaruwa,26.77,74.96,82.67,11.31
2025,9,Puttalam,27.11,73.99,63.09,20.06
2025,9,Ratnapura,25.63,89.26,1.51,10.16
2025,9,Trincomalee,26.93,87.41,98.4,21.46
2025,9,Vavuniya,27,75.81,140.49,14.44
2025,10,Ampara,27.03,77.97,3.49,12.6
2025,10,Anuradhapura,27.3,61.76,0.02,10.14
2025,10,Badulla,18.89,64.67,10,19.3
2025,10,Batticaloa,27.2,77.99,4,14.96
2025,10,Colombo,27.97,72.01,2.82,15.5
2025,10,Galle,27.43,79.67,0.7,14.66
2025,10,Gampaha,27.6,79.7,1.56,16.66
2025,10,Hambantota,26.8,52.5,0.7,14.69
2025,10,Jaffna,27.97,72.01,2.82,15.5
2025,10,Kalmunai,27.13,77.81,3.02,13.53
2025,10,Kalutara,27.89,76.1,3.05,15.64
2025,10,Kandy,20.06,66.47,12.58,17.86
2025,10,Kegalle,25.09,74.07,3.32,16.21
2025,10,Kilinochchi,27.3,83.13,1.19,15.13
2025,10,Kurunegala,24.23,73.33,0.14,19.67
2025,10,Mannar,28.16,81.17,0.03,18.04
2025,10,Matale,19.53,63.3,9.39,21.56
2025,10,Matara,27.06,57.17,0.78,15.49
2025,10,Monaragala,22.77,70.51,8.12,15.7
2025,10,Mullaitivu,27.26,78.67,5,16.5
2025,10,Nuwara Eliya,16.99,62.06,0.13,21.63
2025,10,Polonnaruwa,27.16,63.33,3.38,9.36
2025,10,Puttalam,27.63,63.04,0.2,15.79
2025,10,Ratnapura,26.4,78.61,0.4,13.43
2025,10,Trincomalee,27.04,78.17,2.4,15.11
2025,10,Vavuniya,27.47,65.19,5,10.6
2025,11,Ampara,27.09,82.84,28.89,13.21
2025,11,Anuradhapura,27.49,65.47,0.78,9.4
2025,11,Badulla,20.29,87.61,10.11,14.34
2025,11,Batticaloa,27.49,83.69,59.3,15.57
2025,11,Colombo,27.67,77.17,12.36,12.86
2025,11,Galle,27.39,83.11,58.55,14.7
2025,11,Gampaha,27.43,83.79,21,12.23
2025,11,Hambantota,27.13,60.11,4.41,15.17
2025,11,Jaffna,27.67,77.17,12.36,12.86
2025,11,Kalmunai,27.2,82.03,42.37,14.26
2025,11,Kalutara,27.69,80.71,37.36,12.9
2025,11,Kandy,21.53,86.4,37.87,13.47
2025,11,Kegalle,25.74,84.86,28.09,12.3
2025,11,Kilinochchi,27.74,87.5,8.3,15.69
2025,11,Kurunegala,25.09,86.89,25.39,14.41
2025,11,Mannar,28,86.64,5.37,20.34
2025,11,Matale,21.53,85.99,31.2,15.74
2025,11,Matara,27.29,64.16,45.37,13.93
2025,11,Monaragala,23.19,85,17.92,12.59
2025,11,Mullaitivu,27.61,83.7,35.2,19.64
2025,11,Nuwara Eliya,18.31,88.63,14.98,15.43
2025,11,Polonnaruwa,27.47,67.49,36.51,9.31
2025,11,Puttalam,27.64,67.61,44.79,13.31
2025,11,Ratnapura,26.34,85.04,6.7,12.51
2025,11,Trincomalee,27.41,83.83,86.2,16.97
2025,11,Vavuniya,27.61,69.81,33.89,10.33
2025,12,Ampara,27.27,80.63,7.03,11.66
2025,12,Anuradhapura,28.67,66.5,1.02,12.39
2025,12,Badulla,20.57,87.77,6.04,14.2
2025,12,Batticaloa,28.3,81.69,13.4,15.43
2025,12,Colombo,28.1,76.59,90.14,11.97
2025,12,Galle,27.31,85.17,26.68,13.61
2025,12,Gampaha,28,83.11,33.17,12.39
2025,12,Hambantota,27.86,56.74,1.21,17.19
2025,12,Jaffna,28.1,76.59,90.14,11.97
2025,12,Kalmunai,27.29,80.39,9.37,13.01
2025,12,Kalutara,28.07,80.49,50.39,12.83
2025,12,Kandy,21.9,86.29,39.94,13.94
2025,12,Kegalle,26.09,84.09,17.53,12.39
2025,12,Kilinochchi,28.97,85.1,0.8,16.77
2025,12,Kurunegala,25.46,85.91,3.8,13.66
2025,12,Mannar,29.23,85.71,0,17.93
2025,12,Matale,21.83,85.37,30.37,15.84
2025,12,Matara,27.9,60.64,20.78,14.83
2025,12,Monaragala,23.53,84.01,8.42,14
2025,12,Mullaitivu,28.66,80.84,4.9,21.81
2025,12,Nuwara Eliya,18.66,88.74,3.06,17.13
2025,12,Polonnaruwa,28.67,67.06,16.62,11.4
2025,12,Puttalam,28.86,66.99,46.49,13.17
2025,12,Ratnapura,26.4,85.87,6.01,11.7
2025,12,Trincomalee,28.37,81.61,28.5,16.66
2025,12,Vavuniya,28.84,69.34,1.2,11.1
2025,13,Ampara,28.47,78.71,7.3,10.9
2025,13,Anuradhapura,28.96,68.67,1.23,8.16
2025,13,Badulla,20.66,86.1,32.92,11.01
2025,13,Batticaloa,28.27,79.34,3,13.21
2025,13,Colombo,28.49,73.99,6.25,13.67
2025,13,Galle,27.56,84.37,9.49,14.77
2025,13,Gampaha,28.24,80.71,26.48,12.64
2025,13,Hambantota,27.53,53.59,2.12,13.87
2025,13,Jaffna,28.49,73.99,6.25,13.67
2025,13,Kalmunai,28.61,77.79,1.83,11.93
2025,13,Kalutara,28.49,77.67,33.66,13.69
2025,13,Kandy,21.86,83.7,3.66,11.44
2025,13,Kegalle,26.37,81.64,20.92,12.71
2025,13,Kilinochchi,28.49,81.53,0.17,13.79
2025,13,Kurunegala,25.57,82.83,44.35,12.77
2025,13,Mannar,29.29,79.39,0,16.94
2025,13,Matale,22.26,82.51,9.19,12.27
2025,13,Matara,27.66,58.7,12.36,13.5
2025,13,Monaragala,24.19,83.24,33.78,10.57
2025,13,Mullaitivu,28.24,78.87,1.1,15.59
2025,13,Nuwara Eliya,18.5,86.79,0.6,12.51
2025,13,Polonnaruwa,28.81,70.6,1.18,9.21
2025,13,Puttalam,29.09,71.4,2.4,12.64
2025,13,Ratnapura,26.31,84.93,5.7,14.03
2025,13,Trincomalee,28.16,79.36,3.1,14.71
2025,13,Vavuniya,28.99,72.21,0.9,8.3
2025,14,Ampara,27.83,82.69,31.98,10.64
2025,14,Anuradhapura,27.9,74.97,0.92,8.59
2025,14,Badulla,20.73,92.44,26.18,11.27
2025,14,Batticaloa,27.87,82.46,56.3,14.2
2025,14,Colombo,28.06,76.57,40.13,14.73
2025,14,Galle,27.31,85.89,16.99,20.53
2025,14,Gampaha,27.8,83.81,53.98,14.84
2025,14,Hambantota,27.17,59.24,22.23,14.59
2025,14,Jaffna,28.06,76.57,40.13,14.73
2025,14,Kalmunai,27.91,81.66,43.73,12.43
2025,14,Kalutara,28.13,80.37,53.72,14.59
2025,14,Kandy,21.64,91.24,30.37,10.81
2025,14,Kegalle,25.99,86.27,53.82,14.73
2025,14,Kilinochchi,28.43,86.14,6.92,13.59
2025,14,Kurunegala,25.17,89.4,96.96,15.2
2025,14,Mannar,28.93,84.64,35.35,16.93
2025,14,Matale,21.54,91.91,35.62,12.09
2025,14,Matara,27.37,63.8,15.62,15.84
2025,14,Monaragala,24.03,87.5,37.75,10.14
2025,14,Mullaitivu,28.1,82.39,27.2,16.41
2025,14,Nuwara Eliya,18.67,94.84,0.6,12.23
2025,14,Polonnaruwa,28,75.5,33.93,9.19
2025,14,Puttalam,28.19,75.61,47.3,11.7
2025,14,Ratnapura,26.49,86.54,2.12,12.93
2025,14,Trincomalee,27.87,82.33,34.9,14.07
2025,14,Vavuniya,28.13,77.4,25.2,9.16
2025,15,Ampara,28.43,80.87,7.26,12.3
2025,15,Anuradhapura,28.74,69.64,20.44,14.56
2025,15,Badulla,20.89,91.67,15.74,13.19
2025,15,Batticaloa,28.66,80.99,14,15.49
2025,15,Colombo,28.59,75.87,12.76,12.63
2025,15,Galle,27.51,87.06,30.18,21.91
2025,15,Gampaha,28.46,82.87,24.56,14.4
2025,15,Hambantota,27.29,57.79,22.71,23.4
2025,15,Jaffna,28.59,75.87,12.76,12.63
2025,15,Kalmunai,28.51,80.41,8.4,13.2
2025,15,Kalutara,28.53,80.53,30.14,12.81
2025,15,Kandy,21.86,90.74,29.5,12.59
2025,15,Kegalle,26.46,85.36,15.27,13.83
2025,15,Kilinochchi,29.86,81.73,1,19.36
2025,15,Kurunegala,25.91,87.17,13.88,16.11
2025,15,Mannar,30.33,80.43,1.9,21.66
2025,15,Matale,21.63,91.5,23.39,15.17
2025,15,Matara,27.51,61.23,40.07,20.51
2025,15,Monaragala,24.33,85.7,12.43,12.57
2025,15,Mullaitivu,29.31,77.63,2.8,19
2025,15,Nuwara Eliya,18.76,95.29,3.16,14.34
2025,15,Polonnaruwa,28.87,68.53,10.82,14.04
2025,15,Puttalam,28.9,71.09,7.4,18.54
2025,15,Ratnapura,26.43,88.21,1.1,10.61
2025,15,Trincomalee,29.04,76.24,8,18.63
2025,15,Vavuniya,29.17,71.49,3.1,22.06
2025,16,Ampara,28.87,79.87,11.64,12.61
2025,16,Anuradhapura,29.59,70.19,3.73,11.56
2025,16,Badulla,21.96,90.26,31.22,10.69
2025,16,Batticaloa,29.09,80.47,8.9,14.46
2025,16,Colombo,29.34,74.84,23.51,12.11
2025,16,Galle,28.59,82.51,14.49,19.33
2025,16,Gampaha,29.11,82.37,30.91,13.5
2025,16,Hambantota,28.06,64.1,0.24,19.86
2025,16,Jaffna,29.34,74.84,23.51,12.11
2025,16,Kalmunai,29.03,79.1,9.77,13.59
2025,16,Kalutara,29.37,78.86,46.8,12.44
2025,16,Kandy,23.17,87.54,2.54,10.57
2025,16,Kegalle,27.46,83.99,21.12,13.1
2025,16,Kilinochchi,30.31,81.24,17.29,15.2
2025,16,Kurunegala,26.84,86.69,21.47,14.8
2025,16,Mannar,30.54,81.53,1.27,22.51
2025,16,Matale,22.99,89.2,3.3,12.56
2025,16,Matara,28.31,66.69,12.3,18.29
2025,16,Monaragala,25,85.2,48.63,11.26
2025,16,Mullaitivu,29.63,77.09,73.1,15.94
2025,16,Nuwara Eliya,19.89,93.14,2.75,11.51
2025,16,Polonnaruwa,29.77,68.17,11.86,9.67
2025,16,Puttalam,29.7,71.7,5.4,17.23
2025,16,Ratnapura,27.54,84.04,0.21,11.39
2025,16,Trincomalee,29.33,77.19,49.8,13.93
2025,16,Vavuniya,29.8,71.96,72.96,11.91
2025,17,Ampara,28.57,79.19,11.84,11.47
2025,17,Anuradhapura,28.63,72.49,2.15,13.21
2025,17,Badulla,20.81,92.34,24.55,9.39
2025,17,Batticaloa,28.76,79.84,10.8,15.41
2025,17,Colombo,28.61,76.46,5.99,12.6
2025,17,Galle,27.9,85.8,8.5,16.24
2025,17,Gampaha,28.4,83.94,28.4,14.66
2025,17,Hambantota,27.96,58.31,1.31,19.41
2025,17,Jaffna,28.61,76.46,5.99,12.6
2025,17,Kalmunai,28.66,78.77,4.47,13.36
2025,17,Kalutara,28.67,80.36,44.67,12.4
2025,17,Kandy,21.93,90.23,8.18,10.81
2025,17,Kegalle,26.37,86.13,18.58,13.84
2025,17,Kilinochchi,29.71,83.51,8.08,14.59
2025,17,Kurunegala,25.66,88.59,30.89,15.87
2025,17,Mannar,29.97,83.1,0.27,22.93
2025,17,Matale,21.61,91.23,11.17,11.81
2025,17,Matara,28.33,60.97,7.1,19.26
2025,17,Monaragala,24.47,85.26,21.03,9.63
2025,17,Mullaitivu,28.99,78.91,33.5,13.99
2025,17,Nuwara Eliya,18.86,94.9,18.58,10.8
2025,17,Polonnaruwa,28.81,71.01,20.43,9.8
2025,17,Puttalam,28.67,73.77,39,17.53
2025,17,Ratnapura,26.47,87.46,0.21,11.39
2025,17,Trincomalee,28.61,80.14,77.4,13.47
2025,17,Vavuniya,28.97,74.09,29.6,13.27
2025,18,Ampara,28.43,81.19,4.56,12.16
2025,18,Anuradhapura,28.8,63.64,44.65,11.94
2025,18,Badulla,21.77,84.86,32.97,8.94
2025,18,Batticaloa,28.8,80.93,11.5,15.43
2025,18,Colombo,28.89,77.86,8.54,15.03
2025,18,Galle,27.91,84.34,20.09,17.09
2025,18,Gampaha,28.83,83.93,14.5,17.91
2025,18,Hambantota,27.76,65.73,27.02,20.46
2025,18,Jaffna,28.89,77.86,8.54,15.03
2025,18,Kalmunai,28.43,81.2,3.96,13.86
2025,18,Kalutara,28.93,81.21,34.48,14.64
2025,18,Kandy,22.74,84.67,49.84,9.19
2025,18,Kegalle,27.3,83.97,18.5,16.3
2025,18,Kilinochchi,30,81.5,3.82,17.5
2025,18,Kurunegala,26.84,85.09,1.87,18.74
2025,18,Mannar,30.07,82.77,10.74,27.4
2025,18,Matale,22.96,83.93,42.85,11.01
2025,18,Matara,27.96,68.93,40.7,19.06
2025,18,Monaragala,24.7,84.23,42.37,10.33
2025,18,Mullaitivu,29.1,80.14,13.1,16.46
2025,18,Nuwara Eliya,19.53,87.41,61.46,11.2
2025,18,Polonnaruwa,28.71,65.07,32.93,9.36
2025,18,Puttalam,29.09,65.3,21.3,19.33
2025,18,Ratnapura,27.04,85.83,2.01,12.47
2025,18,Trincomalee,28.73,80.04,43.7,13.47
2025,18,Vavuniya,29.09,66.73,18.82,12.46
2025,19,Ampara,29.34,77.46,18.28,9.46
2025,19,Anuradhapura,29.14,69.96,1.29,16.36
2025,19,Badulla,22.59,81.77,28.64,8.91
2025,19,Batticaloa,29.46,77.8,15.5,14.14
2025,19,Colombo,28.9,79.36,50.86,13.97
2025,19,Galle,28.21,83.06,36.56,34.79
2025,19,Gampaha,28.59,85.47,91.09,14.66
2025,19,Hambantota,28.4,72.4,0.51,22.84
2025,19,Jaffna,28.9,79.36,50.86,13.97
2025,19,Kalmunai,29.26,77.79,18.1,12.84
2025,19,Kalutara,28.91,81.96,67.96,13.97
2025,19,Kandy,23.29,82.5,27.83,10.83
2025,19,Kegalle,27.49,84.07,83.49,14.37
2025,19,Kilinochchi,30.26,78.96,2.1,21.57
2025,19,Kurunegala,27.23,85.39,102.83,15.5
2025,19,Mannar,30.33,79.93,1,31.83
2025,19,Matale,24.4,80.19,21.2,14.66
2025,19,Matara,28.41,75.69,33.12,27.33
2025,19,Monaragala,25.26,81.54,23.97,9.04
2025,19,Mullaitivu,29.69,76.54,4.3,24.59
2025,19,Nuwara Eliya,19.87,84.09,6.92,11.34
2025,19,Polonnaruwa,29.16,69.63,9.34,14.09
2025,19,Puttalam,29.34,70.96,3.4,21.94
2025,19,Ratnapura,26.96,84.93,0.5,12.57
2025,19,Trincomalee,29.54,74.89,4.7,19.03
2025,19,Vavuniya,29.41,70.13,2.3,16.01
2025,20,Ampara,29.67,74.37,3.35,11.23
2025,20,Anuradhapura,28.5,75.83,30.83,18.91
2025,20,Badulla,21.9,79.27,10.72,16.34
2025,20,Batticaloa,29.64,76.46,7.4,14.51
2025,20,Colombo,28.77,79.87,39.5,16.13
2025,20,Galle,27.49,89.37,66.65,31.31
2025,20,Gampaha,28.64,86.01,72.62,16.7
2025,20,Hambantota,28.54,59.86,8.22,25.8
2025,20,Jaffna,28.77,79.87,39.5,16.13
2025,20,Kalmunai,29.57,75.24,4.14,12.31
2025,20,Kalutara,28.6,84.03,69.27,16.13
2025,20,Kandy,22.59,81.36,38.7,15.3
2025,20,Kegalle,26.87,83.71,66.54,16.36
2025,20,Kilinochchi,29.83,84.86,22.65,21.6
2025,20,Kurunegala,26.63,83.04,110.9,17.67
2025,20,Mannar,29.89,86.13,59.1,32
2025,20,Matale,22.64,77.9,38.9,18.76
2025,20,Matara,28.71,65.1,46.28,25.2
2025,20,Monaragala,25.39,76.67,19.3,16.36
2025,20,Mullaitivu,29.29,79.8,87.3,21.3
2025,20,Nuwara Eliya,19.51,81.46,10.2,19.03
2025,20,Polonnaruwa,28.86,72.64,29.69,19.53
2025,20,Puttalam,29.06,75.66,104.09,24.63
2025,20,Ratnapura,26.07,91.89,7.61,11.41
2025,20,Trincomalee,29.24,76.76,19.1,23.61
2025,20,Vavuniya,28.9,76.61,77.19,17.74
2025,21,Ampara,30.17,71.61,2.36,10.46
2025,21,Anuradhapura,28.71,72.13,0.84,24.3
2025,21,Badulla,21.59,75.51,10.92,26.29
2025,21,Batticaloa,30.19,72.87,6.2,15.84
2025,21,Colombo,28.54,79.83,14.42,16.67
2025,21,Galle,27.47,90.63,49.68,27.64
2025,21,Gampaha,28.53,86.34,24.68,16.1
2025,21,Hambantota,28.43,54.77,5.3,28.61
2025,21,Jaffna,28.54,79.83,14.42,16.67
2025,21,Kalmunai,30.06,72.64,4.19,11.49
2025,21,Kalutara,28.51,83.74,38.53,15.61
2025,21,Kandy,22.04,78.41,29.76,24.33
2025,21,Kegalle,26.5,82.29,32.31,17.16
2025,21,Kilinochchi,30.3,81.77,2.27,29.06
2025,21,Kurunegala,25.91,82.06,34.03,23.53
2025,21,Mannar,30.31,83.81,0.05,38.93
2025,21,Matale,21.77,73.77,19.5,29.41
2025,21,Matara,28.54,59.97,31.82,26.71
2025,21,Monaragala,25.63,72.67,1.56,23.27
2025,21,Mullaitivu,29.93,75.39,9.5,26.64
2025,21,Nuwara Eliya,19.16,77.04,13.13,30.1
2025,21,Polonnaruwa,29.1,69.53,4.67,25.16
2025,21,Puttalam,28.96,74,19.1,29.81
2025,21,Ratnapura,26.14,89.96,17.16,12.71
2025,21,Trincomalee,29.81,73.41,3.5,28.71
2025,21,Vavuniya,29.27,73.17,10.2,24.84
2025,22,Ampara,30.61,66.71,0.08,12.81
2025,22,Anuradhapura,29.17,75.53,0.93,28.44
2025,22,Badulla,21.54,65.34,1.23,31.31
2025,22,Batticaloa,30.61,67.74,1.8,23.81
2025,22,Colombo,28.86,77.14,2.82,18.51
2025,22,Galle,27.37,92.11,129.83,33.61
2025,22,Gampaha,28.8,85.11,24.82,19.51
2025,22,Hambantota,28.13,54.5,5.2,34.16
2025,22,Jaffna,28.86,77.14,2.82,18.51
2025,22,Kalmunai,30.46,67.91,0.1,15.03
2025,22,Kalutara,28.8,82.03,34.62,18.23
2025,22,Kandy,21.94,71.04,99.01,29.24
2025,22,Kegalle,26.53,79.14,62.32,21.51
2025,22,Kilinochchi,30.31,81.16,0.1,32.2
2025,22,Kurunegala,25.87,78.51,69.47,27.1
2025,22,Mannar,30,85.67,0,31.54
2025,22,Matale,21.39,66.97,86.16,35.09
2025,22,Matara,28.23,60.09,99.52,26.86
2025,22,Monaragala,25.97,66.51,1.19,30.24
2025,22,Mullaitivu,30.27,73.27,1.3,29.89
2025,22,Nuwara Eliya,18.93,67.01,39.29,36.2
2025,22,Polonnaruwa,29.46,73.06,11.99,29.99
2025,22,Puttalam,29.11,77.74,11.5,35.04
2025,22,Ratnapura,26.73,90.24,29.44,18.74
2025,22,Trincomalee,29.96,72.2,1.2,32.27
2025,22,Vavuniya,29.67,75.36,0.9,28.5
2025,23,Ampara,30.56,66.93,0.3,11.89
2025,23,Anuradhapura,29.07,76.26,1.43,22.4
2025,23,Badulla,21.31,79.69,0.6,16.77
2025,23,Batticaloa,30.19,69.87,2,15.59
2025,23,Colombo,29.4,72.19,0.16,17.6
2025,23,Galle,27.99,85.27,6.1,23.96
2025,23,Gampaha,29.21,80.74,0.57,17.77
2025,23,Hambantota,28.77,54.17,0.2,28.13
2025,23,Jaffna,29.4,72.19,0.16,17.6
2025,23,Kalmunai,30.33,68.96,0.3,13.31
2025,23,Kalutara,29.3,77.06,1.53,16.67
2025,23,Kandy,22,82.31,7.1,16.91
2025,23,Kegalle,27.06,81.23,2.17,17.5
2025,23,Kilinochchi,30.36,81.33,0.95,25.26
2025,23,Kurunegala,26.34,83.07,0.72,19.49
2025,23,Mannar,29.96,85.7,0.12,29.76
2025,23,Matale,21.69,81.36,5.57,20.06
2025,23,Matara,28.9,59.31,4.07,26.6
2025,23,Monaragala,25.56,73.47,4.74,14.6
2025,23,Mullaitivu,30.13,72.24,4.1,24.1
2025,23,Nuwara Eliya,18.73,84.79,0.91,19.61
2025,23,Polonnaruwa,30.03,68.16,3.96,23.5
2025,23,Puttalam,28.96,81.21,2,26.63
2025,23,Ratnapura,27.21,84.93,0.8,12.67
2025,23,Trincomalee,30.13,68.99,14.3,25.93
2025,23,Vavuniya,29.79,79.44,4.1,21.8
2025,24,Ampara,29.81,65.71,0.61,13.23
2025,24,Anuradhapura,27.51,82.79,2.24,29.27
2025,24,Badulla,20.53,62.51,1.15,29.94
2025,24,Batticaloa,29.89,68.23,1.6,18.57
2025,24,Colombo,27.79,80.09,9.27,24.06
2025,24,Galle,26.49,92.4,34.27,30.03
2025,24,Gampaha,27.79,86.3,37.53,23.84
2025,24,Hambantota,27.14,79.5,11.9,31.43
2025,24,Jaffna,27.79,80.09,9.27,24.06
2025,24,Kalmunai,29.7,67.1,0.42,11.7
2025,24,Kalutara,27.66,84.41,45.96,23.6
2025,24,Kandy,20.74,68.59,60.01,27.54
2025,24,Kegalle,25.51,78.53,56.96,23.83
2025,24,Kilinochchi,29.67,82.63,0.1,31.83
2025,24,Kurunegala,24.83,76.11,91.11,27.83
2025,24,Mannar,29.53,83.97,0.5,43.39
2025,24,Matale,20.36,64.26,57.26,33.73
2025,24,Matara,27.2,81.17,28.98,30.44
2025,24,Monaragala,25,64.46,5.92,27.26
2025,24,Mullaitivu,29.66,73.33,0.2,29.63
2025,24,Nuwara Eliya,17.8,62.17,1.85,34.07
2025,24,Polonnaruwa,28.27,77.01,15.54,28.99
2025,24,Puttalam,27.89,84.07,10.4,34.47
2025,24,Ratnapura,24.97,90.06,2.8,14.64
2025,24,Trincomalee,29.07,73.03,1.3,32.29
2025,24,Vavuniya,28.94,80.5,1.85,28.46
2025,25,Ampara,30.23,66.91,0.03,11.11
2025,25,Anuradhapura,28.19,77.89,1.4,24.33
2025,25,Badulla,21.44,75.67,0.41,22.09
2025,25,Batticaloa,30,70.26,0.1,14.26
2025,25,Colombo,28.46,77.07,0.83,16.09
2025,25,Galle,27.3,88.89,31.48,29
2025,25,Gampaha,28.56,83.84,13.64,17.14
2025,25,Hambantota,28.57,73.76,0.4,29.21
2025,25,Jaffna,28.46,77.07,0.83,16.09
2025,25,Kalmunai,30.04,68.83,0,11.84
2025,25,Kalutara,28.49,81.06,8.71,16.09
2025,25,Kandy,21.86,79.17,24.89,20.63
2025,25,Kegalle,26.49,81.91,21.88,17.91
2025,25,Kilinochchi,29.76,83.5,0,25.71
2025,25,Kurunegala,25.91,82.27,34.17,21.9
2025,25,Mannar,29.53,86.73,0,34.09
2025,25,Matale,21.39,79.23,22.62,24.71
2025,25,Matara,28.5,76.07,26.55,28.41
2025,25,Monaragala,25.66,70.86,2.04,18.33
2025,25,Mullaitivu,29.91,71.83,3.1,24.27
2025,25,Nuwara Eliya,18.66,80.34,1.64,24.83
2025,25,Polonnaruwa,28.73,74.5,4.2,26.01
2025,25,Puttalam,28.3,80.27,1.4,27.73
2025,25,Ratnapura,26.47,87.44,5.28,13.86
2025,25,Trincomalee,29.96,68.84,0.5,27.46
2025,25,Vavuniya,29.04,78.01,0.4,23.36
2025,26,Ampara,30.24,66.17,0,12
2025,26,Anuradhapura,28.3,79.29,0.39,22.71
2025,26,Badulla,21.56,73.31,5.03,23.79
2025,26,Batticaloa,30.04,68.89,0,15.53
2025,26,Colombo,28.69,74.7,1.54,16.87
2025,26,Galle,27.59,86.91,10.09,25.16
2025,26,Gampaha,28.59,83.3,5.34,18.84
2025,26,Hambantota,28.89,71.3,0.2,29.11
2025,26,Jaffna,28.69,74.7,1.54,16.87
2025,26,Kalmunai,29.93,68.4,0,12.74
2025,26,Kalutara,28.73,79.4,12.25,16.86
2025,26,Kandy,22.06,77.61,16.38,22.17
2025,26,Kegalle,26.56,81.94,10.34,19.06
2025,26,Kilinochchi,29.97,82.83,0.2,25.14
2025,26,Kurunegala,25.81,83.03,13.82,22.94
2025,26,Mannar,29.61,86.13,0.4,32.03
2025,26,Matale,21.26,77.77,15.75,26.49
2025,26,Matara,28.81,73.37,8.61,28.9
2025,26,Monaragala,25.76,69.2,9.04,23.66
2025,26,Mullaitivu,29.89,71.96,2.6,23.81
2025,26,Nuwara Eliya,18.69,79.36,3.16,27.26
2025,26,Polonnaruwa,28.81,76.14,2.98,23.66
2025,26,Puttalam,28.31,81.99,45.29,27.61
2025,26,Ratnapura,27.09,86.03,1.3,12.76
2025,26,Trincomalee,30.01,68.7,0.4,25.86
2025,26,Vavuniya,29.11,78.5,0.7,22.37
2025,27,Ampara,30.64,64.43,0.2,11.29
2025,27,Anuradhapura,28.67,76.86,0,24.21
2025,27,Badulla,21.69,81.26,0.1,24.4
2025,27,Batticaloa,30.39,66.11,0.2,16.67
2025,27,Colombo,29.17,72.81,0.24,16.41
2025,27,Galle,27.99,83.6,5.8,24.93
2025,27,Gampaha,29.06,81.47,0.76,18.07
2025,27,Hambantota,29.23,69.34,0.1,28.97
2025,27,Jaffna,29.17,72.81,0.24,16.41
2025,27,Kalmunai,30.36,66.69,0,11.4
